idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
117,6.19499999999989,6.19499999999989,8.50867517793688,10.248499534688348,-1.7398243567514555,8.510697078327645,10.248499534688348,-1.737802456360697,0.7295125290450226,-36.37244231369765,1,271.4,320.0,1600.0,-60.0
118,6.234999999999889,6.234999999999889,8.532114945709935,8.752941335824985,-0.22082639011506444,8.529272431668382,8.752941335824985,-0.22366890415659668,0.1990853205897746,-38.15900088605195,1,313.8333333333333,320.0,1600.0,-60.0
119,6.2749999999998884,6.2749999999998884,8.519695255467553,7.1890013543281395,1.3306939011394263,8.52661808201342,7.1890013543281395,1.3376167276852868,-0.3317785460102309,-39.81028857826416,1,357.1666666666667,320.0,1600.0,-60.0
120,6.314999999999888,6.314999999999888,8.502836277238544,5.561851255540967,2.9409850216975713,8.502739851563073,5.561851255540967,2.9408885960220914,-0.8619146261154591,-41.33672591352763,1,402.2,320.0,1600.0,-45.65689370172437
121,6.354999999999887,6.354999999999887,8.452634213253276,3.9202278449982875,4.532406368254982,8.457690148314118,3.9202278449982875,4.537462303315834,-1.3901579308802792,-37.285851161229175,1,446.8333333333333,320.0,1600.0,-6.801579942105906
122,6.394999999999886,6.394999999999886,8.3873291800152,2.641282931816591,5.74604624819861,8.391568004592695,2.641282931816591,5.750285072776109,-1.915342103436014,-19.87554741983921,1,481.0,320.0,1600.0,34.92072570153804
123,6.434999999999885,6.434999999999885,8.299785868384902,2.2915255419191185,6.0082603264657735,8.304519146304104,2.2915255419191185,6.012993604384974,-2.4362987194451238,5.88246105079839,1,488.4,320.0,1600.0,60.0
124,6.474999999999884,6.474999999999884,8.202184473265248,2.9741782744336014,5.22800619883165,8.196736086430334,2.9741782744336014,5.222557811996722,-2.9518567863125225,27.241576711572154,1,466.4,320.0,1600.0,60.0
125,6.514999999999883,6.514999999999883,8.064970844960328,4.3192332836098,3.7457375613505235,8.068458233394557,4.3192332836098,3.7492249497847467,-3.460842512141905,35.71238044143752,1,424.75,320.0,1600.0,60.0
126,6.5549999999998825,6.5549999999998825,7.924470149338418,5.79476471734295,2.129705431995461,7.919972002153081,5.79476471734295,2.1252072848101307,-3.962079411074564,37.7066559427004,1,379.5,320.0,1600.0,60.0
127,6.594999999999882,6.594999999999882,7.753333670106173,7.34152734608455,0.41180632402162587,7.751610913320065,7.34152734608455,0.4100835672355174,-4.454388805919231,39.39630332111333,1,331.5,320.0,1600.0,60.0
128,6.634999999999881,6.634999999999881,7.556525846970942,8.952833981939461,-1.396308134968507,7.563755663330056,8.952833981939461,-1.3890783186093927,-4.936590781955191,40.9541495635263,1,281.0,320.0,1600.0,60.0
129,6.67499999999988,6.67499999999988,7.354302363564642,10.62377047677954,-3.2694681132148844,7.356834146650546,10.62377047677954,-3.266936330128999,-5.407505637459736,42.39410837862327,1,228.6,320.0,1600.0,34.90246587343938
130,6.714999999999879,6.714999999999879,7.130145850548416,12.272910408432653,-5.142764557884249,7.131321409422672,12.272910408432653,-5.141588999009969,-5.865955866890428,34.1679660829653,1,176.0,320.0,1600.0,-7.725592575684557
131,6.754999999999878,6.754999999999878,6.8851340666390115,13.321601336496297,-6.436467269857275,6.8877395126844725,13.321601336496297,-6.43386182381181,-6.310768701786352,12.309072269661439,1,139.5,320.0,1600.0,-53.13610080119951
132,6.794999999999877,6.794999999999877,6.62569094589665,13.333103752055871,-6.707412806159226,6.626657282565213,13.333103752055871,-6.706446469490658,-6.740779222427533,-14.75153250733758,1,131.83333333333334,320.0,1600.0,-60.0
133,6.8349999999998765,6.8349999999998765,6.352516528823855,12.25804676780082,-5.905530238976951,6.348689924575674,12.25804676780082,-5.90935684322514,-7.1548340402378905,-32.25138599306153,1,154.5,320.0,1600.0,-60.0
134,6.874999999999876,6.874999999999876,6.053034665909394,10.858163893059706,-4.805129227150303,6.054498479395431,10.858163893059706,-4.803665413664277,-7.551795537022,-36.219064815634134,1,185.5,320.0,1600.0,-60.0
135,6.914999999999875,6.914999999999875,5.737010007607353,9.36684703064584,-3.629837023038476,5.744789098402824,9.36684703064584,-3.622057932243024,-7.930546632632385,-38.06630596919456,1,218.5,320.0,1600.0,-60.0
136,6.954999999999874,6.954999999999874,5.426426349915374,7.806412387837324,-2.3799860379219524,5.420312118624717,7.806412387837324,-2.386100269212619,-8.28999603787499,-39.72589585519599,1,253.5,320.0,1600.0,-60.0
137,6.994999999999873,6.994999999999873,5.0827523921629165,6.182491658610151,-1.0997392664472443,5.081860918806513,6.182491658610151,-1.1006307398036483,-8.629083934733075,-41.25874779054769,1,289.2857142857143,320.0,1600.0,-60.0
138,7.034999999999872,7.034999999999872,4.732658218331011,4.499895394552081,0.23276282377892699,4.7302705409067975,4.499895394552081,0.23037514635470302,-8.946788011733142,-42.67567555435498,1,326.5,320.0,1600.0,-60.0
139,7.074999999999871,7.074999999999871,4.37407913235478,2.7630600244131895,1.611019107941587,4.366416064478908,2.7630600244131895,1.6033560400657052,-9.242129768934133,-43.98547603212883,1,365.0,320.0,1600.0,-60.0
140,7.1149999999998705,7.1149999999998705,3.995640032744859,0.9760862872942447,3.0195537454506223,3.9912107250669764,0.9760862872942447,3.0151244377727267,-9.514180995062508,-45.19624940686475,1,404.4,320.0,1600.0,-40.124367293629874
141,7.15499999999987,7.15499999999987,3.599645313997314,-0.7963216297058826,4.3959669437032005,3.6056037718521283,-0.7963216297058826,4.401925401558003,-9.762070309211563,-38.74677069713911,1,443.0,320.0,1600.0,0.0
142,7.194999999999869,7.194999999999869,3.2086257893878383,-2.0761953031211675,5.284821092508992,3.2105780642522266,-2.0761953031211675,5.286773367373399,-9.984989651726677,-19.072031785583704,1,468.0,320.0,1600.0,38.14884784992622
143,7.234999999999868,7.234999999999868,2.8122350764310795,-2.3838082062015356,5.1960432826326155,2.8071474119046416,-2.3838082062015356,5.190955618106187,-10.18220060381869,6.098974657943964,1,465.5,320.0,1600.0,60.0
144,7.274999999999867,7.274999999999867,2.394070028457975,-1.722932167717032,4.117002196175008,2.3963536673314514,-1.722932167717032,4.119285835048487,-10.353040413427113,25.721700420469723,1,435.1666666666667,320.0,1600.0,60.0
145,7.314999999999866,7.314999999999866,1.9884116597006596,-0.46306685212604753,2.451478511826707,1.9792635854706109,-0.46306685212604753,2.4423304375966666,-10.496927606145153,33.49396139546613,1,388.5,320.0,1600.0,60.0
146,7.354999999999865,7.354999999999865,1.5624317936963905,0.9268328135293704,0.6355989801670319,1.5569654690212777,0.9268328135293704,0.6301326554919058,-10.613367064757776,35.63451553004979,1,337.75,320.0,1600.0,60.0
147,7.394999999999865,7.394999999999865,1.1308846188407529,2.394256393607999,-1.2633717747672506,1.1305656230567462,2.394256393607999,-1.26369077055125,-10.70195446914414,37.48026115927979,1,284.7142857142857,320.0,1600.0,60.0
148,7.434999999999864,7.434999999999864,0.6984441405988093,3.93221760296736,-3.2337734623685606,0.7011846464685394,3.93221760296736,-3.231032956498808,-10.762379999829909,39.18295430287295,1,229.6,320.0,1600.0,34.14007061267878
149,7.474999999999863,7.474999999999863,0.26766746208005543,5.456100047806203,-5.1884325857261615,0.2699535913911017,5.456100047806203,-5.186146456415088,-10.794431223076854,30.90926995422217,1,174.71428571428572,320.0,1600.0,-7.068869837924024
150,7.514999999999862,7.514999999999862,-0.16516765805789646,6.37735688718773,-6.542524545245612,-0.1619899752957136,6.37735688718773,-6.539346862483455,-10.797995092664697,9.606924624192704,1,136.5,320.0,1600.0,-51.78106948058781
151,7.554999999999861,7.554999999999861,-0.5911565587725534,6.3010338549008935,-6.892190413673461,-0.5935059720779668,6.3010338549008935,-6.894539826978871,-10.773059022931768,-16.368173214134217,1,126.6,320.0,1600.0,-60.0
152,7.59499999999986,7.59499999999986,-1.0227943435971554,5.160135822351117,-6.182930165948278,-1.0234558268214058,5.160135822351117,-6.183591649172513,-10.719711008573327,-34.223675658377516,1,146.66666666666666,320.0,1600.0,-60.0
153,7.6349999999998595,7.6349999999998595,-1.4504896193673744,3.674513377096174,-5.125002996463536,-1.4507064864300574,3.674513377096174,-5.12521986352624,-10.638138788455956,-38.35068386919169,1,176.5,320.0,1600.0,-60.0
154,7.674999999999859,7.674999999999859,-1.8731463818767224,2.101329442836244,-3.974475824712954,-1.8741343742201864,2.101329442836244,-3.9754638170564363,-10.52862807255842,-40.04489580473016,1,208.83333333333334,320.0,1600.0,-60.0
155,7.714999999999858,7.714999999999858,-2.3043758577179574,0.4651484639299335,-2.7695243216478787,-2.2926292582723944,0.4651484639299335,-2.75777772220232,-10.391559872355886,-41.555109343744405,1,242.6,320.0,1600.0,-60.0
156,7.754999999999857,7.754999999999857,-2.7026411293192325,-1.2287936356477172,-1.4738474936715136,-2.705097996039482,-1.2287936356477172,-1.4763043603917652,-10.227406994817807,-42.94966978219003,1,278.8333333333333,320.0,1600.0,-60.0
157,7.794999999999856,7.794999999999856,-3.109125193416645,-2.976117372760099,-0.1330078206565588,-3.110468123259798,-2.976117372760099,-0.13435075049969214,-10.03672977804664,-44.23875603515205,1,316.2857142857143,320.0,1600.0,-60.0
158,7.834999999999855,7.834999999999855,-3.509414740885063,-4.772786515652307,1.2633717747672506,-3.507691258662102,-4.772786515652307,1.2650952569902074,-9.820171161895498,-45.43038027686396,1,355.2857142857143,320.0,1600.0,-60.0
159,7.874999999999854,7.874999999999854,-3.8955648494956847,-6.615070310768177,2.7195054612724903,-3.8957462999387076,-6.615070310768177,2.7193240108294674,-9.578451199234443,-46.53191209128166,1,396.0,320.0,1600.0,-45.927080978762966
160,7.9149999999998535,7.9149999999998535,-4.268143990742033,-8.45639034824667,4.1882463575046245,-4.2736423908828005,-8.45639034824667,4.182747957363858,-9.312361122586054,-42.1911450924489,1,437.1666666666667,320.0,1600.0,-6.650760038806431
161,7.954999999999853,7.954999999999853,-4.630614955663816,-9.924312436758736,5.29369748109491,-4.64042164429832,-9.924312436758736,5.283890792460426,-9.022757086459631,-24.33124866691976,1,468.25,320.0,1600.0,34.51646208357394
162,7.994999999999852,7.994999999999852,-4.986576360882566,-10.44296204735758,5.456385686475016,-4.995161610158553,-10.44296204735758,5.447800437199021,-8.710553707857445,1.6573506886245868,1,472.8333333333333,320.0,1600.0,60.0
163,8.034999999999856,8.034999999999856,-5.333024879169471,-9.924736764822303,4.591711885652842,-5.3369774833747785,-9.924736764822303,4.587759281447518,-8.376717526214437,23.40180129963345,1,448.5,320.0,1600.0,60.0
164,8.074999999999863,8.074999999999863,-5.666945884943743,-8.725779748736002,3.0588338637922448,-5.665024050309991,-8.725779748736002,3.0607556984260214,-8.022260499689093,32.18960222382196,1,405.5,320.0,1600.0,60.0
165,8.114999999999869,8.114999999999869,-5.970872466505654,-7.3850747640377525,1.4142022975320856,-5.978497377715528,-7.3850747640377525,1.4065773863222262,-7.648233647569186,34.45091999491933,1,359.5,320.0,1600.0,60.0
166,8.154999999999875,8.154999999999875,-6.274993401520902,-5.9629391164836845,-0.3120542850372203,-6.2766362519741845,-5.9629391164836845,-0.31369713549048583,-7.255720938988256,36.38673488192649,1,311.2857142857143,320.0,1600.0,60.0
167,8.194999999999881,8.194999999999881,-6.560781116460532,-4.466836918606056,-2.0939441978544835,-6.55872338031679,-4.466836918606056,-2.091886461710743,-6.845833516609247,38.172119149968836,1,261.5,320.0,1600.0,58.49671597471671
168,8.234999999999888,8.234999999999888,-6.8220772141186785,-2.9070020228304725,-3.915075191288196,-6.82408636896866,-2.9070020228304725,-3.917084346138182,-6.419704330891313,39.24995664337353,1,210.5,320.0,1600.0,23.048772233022763
169,8.274999999999894,8.274999999999894,-7.077684722421964,-1.4238256781861194,-5.653859044235844,-7.0720984959284365,-1.4238256781861194,-5.64827281774231,-5.978483246484269,26.8660895497112,1,161.6,320.0,1600.0,-19.543347507513797
170,8.3149999999999,8.3149999999999,-7.295553785008565,-0.753029239762957,-6.542524545245612,-7.302179298251423,-0.753029239762957,-6.549150058488465,-5.523332667646239,2.324674923261572,1,136.5,320.0,1600.0,-60.0
171,8.354999999999906,8.354999999999906,-7.522453082676208,-1.124884620216705,-6.397568462459503,-7.513794995289508,-1.124884620216705,-6.388910375072811,-5.0554237147701295,-22.202795673895988,1,140.6,320.0,1600.0,-60.0
172,8.394999999999913,8.394999999999913,-7.6961196982033755,-2.4645622652849455,-5.231557432918436,-7.706458770329607,-2.4645622652849455,-5.24189650504465,-4.575932969506926,-36.70161563268578,1,173.5,320.0,1600.0,-60.0
173,8.434999999999919,8.434999999999919,-7.880157368713441,-3.9829040170989916,-3.897253351614438,-7.879730933488616,-3.9829040170989916,-3.896826916389614,-4.086039791903735,-38.76996845794704,1,211.0,320.0,1600.0,-60.0
174,8.474999999999925,8.474999999999925,-8.03389309903153,-5.5704999114454035,-2.463393187586121,-8.033218988590953,-5.5704999114454035,-2.4627190771455503,-3.5869241996907753,-40.38314887795865,1,251.16666666666666,320.0,1600.0,-60.0
175,8.514999999999931,8.514999999999931,-8.164880414469792,-7.2195858317601855,-0.9452945827096073,-8.166577626110477,-7.2195858317601855,-0.9469917943502821,-3.079765287555043,-41.86648840947499,1,293.6,320.0,1600.0,-60.0
176,8.554999999999938,8.554999999999938,-8.280895866273738,-8.925446194746602,0.6445503284728602,-8.27950866314495,-8.925446194746602,0.6459375316016462,-2.5657401530725297,-43.23747284182166,1,338.0,320.0,1600.0,-60.0
177,8.594999999999944,8.594999999999944,-8.375300680452511,-10.683786828388124,2.3084861479356107,-8.371760949855123,-10.683786828388124,2.3120258785330066,-2.0460232860333547,-44.504798925332395,1,384.5,320.0,1600.0,-55.98468084657261
178,8.63499999999995,8.63499999999995,-8.444466151338986,-12.478334053267425,4.033867901928431,-8.443130259892335,-12.478334053267425,4.0352037933751035,-1.5217863692381872,-44.147261174709335,1,432.8333333333333,320.0,1600.0,-16.893581273451005
179,8.674999999999956,8.674999999999956,-8.492665557601526,-14.114606778359214,5.621941220757691,-8.493459180110404,-14.114606778359214,5.621147598248797,-0.9941984314918375,-29.247218923208074,1,477.5,320.0,1600.0,27.56683928236581
180,8.714999999999963,8.714999999999963,-8.53382634936412,-14.832353018659191,6.298526669295086,-8.522637012361137,-14.832353018659191,6.309716006298061,-0.46442628746788017,-2.5092441606029077,1,496.6,320.0,1600.0,60.0
181,8.754999999999969,8.754999999999969,-8.53645960858239,-14.445532902602102,5.90907329401972,-8.530599697460245,-14.445532902602102,5.914933205141864,0.06636480564921667,21.958978217244237,1,485.6,320.0,1600.0,60.0
182,8.794999999999975,8.794999999999975,-8.518536343649117,-13.234757577987386,4.7162212343382635,-8.517329768532303,-13.234757577987386,4.717427809455074,0.5970103483471882,32.875168782628805,1,452.0,320.0,1600.0,60.0
183,8.834999999999981,8.834999999999981,-8.47828990856911,-11.866041979326228,3.3877520707571307,-8.482856337949801,-11.866041979326228,3.3831856413764285,1.1263457316698944,35.13788754916843,1,414.7142857142857,320.0,1600.0,60.0
184,8.874999999999988,8.874999999999988,-8.430912221532736,-10.417563034468019,1.986650812935295,-8.427255119021115,-10.417563034468019,1.9903079154468912,1.6532053797341515,37.023167789319615,1,375.5,320.0,1600.0,60.0
185,8.914999999999994,8.914999999999994,-8.35399736558108,-8.89709734259474,0.543099977013668,-8.350648480503887,-8.89709734259474,0.5464488620908412,2.1764219786611827,38.76047172934882,1,335.1666666666667,320.0,1600.0,60.0
186,8.955,8.955,-8.262588062758937,-7.310133471727264,-0.9524545910316817,-8.253205528972323,-7.310133471727264,-0.9430720572450468,2.694825867344353,40.36628390000372,1,293.4,320.0,1600.0,60.0
187,8.995000000000006,8.995000000000006,-8.137007860773053,-5.661700210605768,-2.475307650167281,-8.135142211097392,-5.661700210605768,-2.473442000491616,3.207244662895491,41.85068533308562,1,250.83333333333334,320.0,1600.0,56.357914914103716
188,9.035000000000013,9.035000000000013,-8.001474883547871,-3.9676069816194364,-4.033867901928431,-7.9967214250575624,-3.9676069816194364,-4.029114443438118,3.7125031897906253,41.83593992461429,1,207.16666666666666,320.0,1600.0,18.951682771027055
189,9.075000000000019,9.075000000000019,-7.832096439842758,-2.411198927398585,-5.420897512444185,-7.838253127634308,-2.411198927398585,-5.427054200235716,4.209423776649322,27.864957892053514,1,168.16666666666666,320.0,1600.0,-22.759749937044987
190,9.115000000000025,9.115000000000025,-7.662619033696501,-1.7216602882855556,-5.9409587454109385,-7.660094421112498,-1.7216602882855556,-5.938434132826956,4.696826978205967,2.8175579988935144,1,153.5,320.0,1600.0,-60.0
191,9.155000000000031,9.155000000000031,-7.465754479277109,-2.0744336334703797,-5.391320845806717,-7.462649601952524,-2.0744336334703797,-5.388215968482143,5.173532772352722,-21.862247854458758,1,169.0,320.0,1600.0,-60.0
192,9.195000000000038,9.195000000000038,-7.248670006117436,-3.337159122174268,-3.91151088394318,-7.2463701513813685,-3.337159122174268,-3.909211029207114,5.63836227315372,-34.461851148285724,1,210.6,320.0,1600.0,-60.0
193,9.235000000000044,9.235000000000044,-7.005058149045567,-4.768079085607879,-2.236979063437701,-7.011754646614432,-4.768079085607879,-2.2436755610065404,6.090139990479489,-36.648794697954,1,257.5,320.0,1600.0,-60.0
194,9.27500000000005,9.27500000000005,-6.757854984098998,-6.274433316062388,-0.4834216680366126,-6.759348570419448,-6.274433316062388,-0.4849152543570483,6.527696655451103,-38.42100806672777,1,306.5,320.0,1600.0,-60.0
195,9.315000000000056,9.315000000000056,-6.493854469905472,-7.848408505400982,1.3545540354955108,-6.4897439962140115,-7.848408505400982,1.3586645091869798,6.94987261832441,-40.052659410776634,1,357.8333333333333,320.0,1600.0,-60.0
196,9.355000000000063,9.355000000000063,-6.211799124708648,-9.484836563736643,3.273037439028002,-6.20357912588999,-9.484836563736643,3.281257437846648,7.355521811943775,-41.56077692135963,1,411.5,320.0,1600.0,-35.23100697972498
197,9.395000000000069,9.395000000000069,-5.907040682143418,-11.103083964776033,5.1960432826326155,-5.901537658115862,-11.103083964776033,5.201546306660163,7.743516259665801,-33.52274807943791,1,465.5,320.0,1600.0,7.36785147149671
198,9.435000000000075,9.435000000000075,-5.587676083419069,-12.130200628664683,6.542524545245612,-5.584347966004321,-12.130200628664683,6.545852662660366,8.112751091971235,-11.822968705276491,1,503.5,320.0,1600.0,53.15177750773255
199,9.475000000000081,9.475000000000081,-5.252564238491431,-12.124753769715008,6.872189531223569,-5.252782064760244,-12.124753769715008,6.871971704954774,8.462150021176713,15.067020589706623,1,512.8333333333334,320.0,1600.0,60.0
200,9.515000000000088,9.515000000000088,-4.909400618044373,-11.027432989876615,6.118032371832243,-4.90765435224011,-11.027432989876615,6.1197786376365,8.790671209112535,32.84567672864305,1,491.5,320.0,1600.0,60.0
201,9.555000000000094,9.555000000000094,-4.550702846065775,-9.604649753159283,5.053946907093518,-4.549820108239521,-9.604649753159283,5.054829644919749,9.097313448775408,36.77298026688356,1,461.5,320.0,1600.0,60.0
202,9.5950000000001,9.5950000000001,-4.188931306478906,-8.092125355411552,3.9031940489326473,-4.180173741743723,-8.092125355411552,3.9119516136678385,9.381122568255751,38.57846290838229,1,429.1666666666667,320.0,1600.0,60.0
203,9.635000000000106,9.635000000000106,-3.7985349933065606,-6.512085550522514,2.7135505572159673,-3.7996467792724227,-6.512085550522514,2.7124387712500777,9.641197954149014,40.199334485796136,1,395.8333333333333,320.0,1600.0,60.0
204,9.675000000000113,9.675000000000113,-3.408123169028414,-4.870041874937697,1.4619187059092837,-3.4092055917491857,-4.870041874937697,1.460836283188513,9.8766990826558,41.69639231620405,1,360.8333333333333,320.0,1600.0,60.0
205,9.715000000000119,9.715000000000119,-3.0131298473727384,-3.170692843844475,0.15756299647173932,-3.0098488619365487,-3.170692843844475,0.1608439819079308,10.086851940089856,43.0802320965774,1,324.4,320.0,1600.0,60.0
206,9.755000000000125,9.755000000000125,-2.6058949846613473,-1.4183712946758782,-1.1875236899854826,-2.602604799291192,-1.4183712946758782,-1.184233504615321,10.270955210925251,44.35944619603004,1,286.8333333333333,320.0,1600.0,60.0
207,9.795000000000131,9.795000000000131,-2.1876977600020666,0.3829177934627981,-2.570615553464876,-2.1885281139868322,0.3829177934627981,-2.571445907449629,10.428386111124492,45.541945666524626,1,248.16666666666666,320.0,1600.0,50.957742681571105
208,9.835000000000138,9.835000000000138,-1.7727156773663921,2.2017601473465747,-3.974475824712954,-1.768696766694745,2.2017601473465747,-3.970456914041307,10.55860574749395,43.19171873112432,1,208.83333333333334,320.0,1600.0,12.990653763216365
209,9.875000000000144,9.875000000000144,-1.3428541251084312,3.7584652536122207,-5.10131937872066,-1.3442085153635033,3.7584652536122207,-5.102673768975734,10.661163890289988,27.273903078536325,1,177.16666666666666,320.0,1600.0,-27.25807742068649
210,9.91500000000015,9.91500000000015,-0.9119229714441701,4.414319084472443,-5.326242055916623,-0.9161772845641944,4.414319084472443,-5.330496369036638,10.735703056190893,2.2183176865829592,1,170.83333333333334,320.0,1600.0,-60.0
211,9.955000000000156,9.955000000000156,-0.4849848239909704,4.047421544264023,-4.532406368254982,-0.4857293868306915,4.047421544264023,-4.533150931094724,10.781961811859542,-21.392021699645454,1,193.16666666666666,320.0,1600.0,-60.0
212,9.995000000000163,9.995000000000163,-0.05820622603178549,2.8577773204319445,-2.9159835464637354,-0.053999628704753125,2.8577773204319445,-2.9117769491367085,10.799777224314939,-32.36829325004653,1,238.5,320.0,1600.0,-60.0
213,10.035000000000169,10.035000000000169,0.38825517381349073,1.5084495397885531,-1.1201943659750668,0.37787266321440305,1.5084495397885531,-1.130576876574139,10.789086402742154,-34.66978805204055,1,288.7142857142857,320.0,1600.0,-60.0
214,10.075000000000175,10.075000000000175,0.8119507713108476,0.0778887624525961,0.7340620088582455,0.8087476591010662,0.0778887624525961,0.7308588966484706,10.749927096625372,-36.5904707816688,1,340.5,320.0,1600.0,-60.0
215,10.115000000000181,10.115000000000181,1.2363224129596233,-1.4260135609195723,2.662335973879209,1.2374890475214273,-1.4260135609195723,2.663502608441007,10.682437336524666,-38.36048896710245,1,394.4,320.0,1600.0,-45.28005152524543
216,10.155000000000188,10.155000000000188,1.6628777038974363,-2.9525536353265536,4.6154313392239885,1.6629680236364774,-2.9525536353265536,4.615521658963019,10.586854125715726,-34.391132774730664,1,449.1666666666667,320.0,1600.0,-6.75486709459334
217,10.195000000000194,10.195000000000194,2.0824055275681417,-4.118221280050602,6.2006268076187325,2.0840672065498183,-4.118221280050602,6.202288486600423,10.463511212532351,-17.21159839105352,1,493.8333333333333,320.0,1600.0,37.341121628073665
218,10.2350000000002,10.2350000000002,2.493179211548039,-4.367244308192955,6.860423519741005,2.499684449971518,-4.367244308192955,6.866928758164477,10.312835993866377,8.703934311537534,1,512.5,320.0,1600.0,60.0
219,10.275000000000206,10.275000000000206,2.90700101971953,-3.547145558848885,6.4541465785684125,2.9087365127720712,-3.547145558848885,6.455882071620948,10.135345619210288,30.100560623575337,1,501.0,320.0,1600.0,60.0
220,10.315000000000213,10.315000000000213,3.3106650065914494,-2.110232505852716,5.4208975124441565,3.310162559117914,-2.110232505852716,5.42039506497062,9.931642381273377,37.82569090397164,1,471.8333333333333,320.0,1600.0,60.0
221,10.355000000000219,10.355000000000219,3.699273784380267,-0.5542683306561245,4.253542115036396,3.7029274616081147,-0.5542683306561245,4.257195792264241,9.702408493069886,39.64623092921221,1,439.0,320.0,1600.0,60.0
222,10.395000000000225,10.395000000000225,4.089852616413793,1.0667278331573877,3.0231247832564065,4.086024885053364,1.0667278331573877,3.0192970518959896,9.44840036209764,41.18886931640202,1,404.5,320.0,1600.0,60.0
223,10.435000000000231,10.435000000000231,4.470973412540729,2.746652485807579,1.7243209267331565,4.458480133121261,2.746652485807579,1.7118276473136689,9.170442479567287,42.61117943289991,1,368.1666666666667,320.0,1600.0,60.0
224,10.475000000000238,10.475000000000238,4.821208763607615,4.481019070382962,0.34018969322465864,4.819352744879631,4.481019070382962,0.33833367449668117,8.869421046512482,43.92585873637751,1,329.5,320.0,1600.0,60.0
225,10.515000000000244,10.515000000000244,5.173642164313634,6.265710695874388,-1.0920685315607557,5.167738833162426,6.265710695874388,-1.0979718627119723,8.546277459056705,45.14113952817063,1,289.5,320.0,1600.0,60.0
226,10.55500000000025,10.55500000000025,5.502482204816545,8.096922530623555,-2.5944403258069997,5.5027731615284985,8.096922530623555,-2.5941493690950495,8.202001772299353,46.26453930541961,1,247.5,320.0,1600.0,49.54566900923061
227,10.595000000000256,10.595000000000256,5.822095506925251,9.93909770310025,-4.117002196175008,5.823630961255187,9.93909770310025,-4.1154667418450686,7.8376262564899735,43.321958192977256,1,204.83333333333334,320.0,1600.0,10.208392978680582
228,10.635000000000263,10.635000000000263,6.1277203929171264,11.48354543577232,-5.3558250428552014,6.129529494195359,11.48354543577232,-5.354015941576961,7.45421915074548,26.446103032828617,1,170.0,320.0,1600.0,-31.956931603283785
229,10.675000000000269,10.675000000000269,6.421467495114484,12.086471617682333,-5.6650041225678365,6.419729371331113,12.086471617682333,-5.66674224635122,7.0528787089534655,0.19429960143912783,1,161.28571428571428,320.0,1600.0,-60.0
230,10.715000000000275,10.715000000000275,6.68085694117363,11.628190550029794,-4.947333608856155,6.69353564040089,11.628190550029794,-4.934654909628904,6.634727620156169,-22.697052366429485,1,181.5,320.0,1600.0,-60.0
231,10.755000000000281,10.755000000000281,6.949624891865767,10.436774352783722,-3.487149460917948,6.950298658999956,10.436774352783722,-3.486475693783774,6.200907872095198,-32.12350589989681,1,222.5,320.0,1600.0,-60.0
232,10.795000000000288,10.795000000000288,7.182973009369391,9.098087107937102,-1.9151140985676989,7.189414772014815,9.098087107937102,-1.9086723359222901,5.752576112182079,-34.40525243116566,1,266.5,320.0,1600.0,-60.0
233,10.835000000000294,10.835000000000294,7.412694988617687,7.677686079434773,-0.26499109081709094,7.410326814127765,7.677686079434773,-0.2673592653070216,5.290899545380966,-36.34492680881443,1,312.6,320.0,1600.0,-60.0
234,10.8750000000003,10.8750000000003,7.609315499308025,6.183183913146813,1.4261315861612047,7.612524459411655,6.183183913146813,1.4293405462648536,4.817052393742518,-38.1334826882223,1,359.8333333333333,320.0,1600.0,-60.0
235,10.915000000000306,10.915000000000306,7.804017560921295,4.620220825430241,3.1837967354910575,7.795544440735112,4.620220825430241,3.175323615304876,4.3322129279586505,-39.78669748836681,1,409.0,320.0,1600.0,-39.596566117569225
236,10.955000000000313,10.955000000000313,7.964738260761322,3.056504840812992,4.908233419948317,7.958970661836757,3.056504840812992,4.902465821023753,3.8375610676018845,-33.545217871528806,1,457.4,320.0,1600.0,0.0
237,10.995000000000319,10.995000000000319,8.100573948531604,1.9790012891323778,6.12157265939922,8.102434224533829,1.9790012891323778,6.123432935401439,3.334276533901724,-14.30534302129676,1,491.6,320.0,1600.0,43.00776608051143
238,11.035000000000325,11.035000000000325,8.225754339740604,1.8564796412849616,6.369274698455655,8.225613392646066,1.8564796412849616,6.369133751361119,2.823537527164242,11.592832604226677,1,498.6,320.0,1600.0,60.0
239,11.075000000000331,11.075000000000331,8.328661964765871,2.7776617467104425,5.551000218055435,8.32823351288459,2.7776617467104425,5.5505717661741585,2.3065198903804753,31.019940327692815,1,475.5,320.0,1600.0,60.0
240,11.115000000000338,11.115000000000338,8.408989249767927,4.205308359647347,4.20368089012058,8.410066911227155,4.205308359647347,4.2047585515798005,1.7843967112674588,37.33656746166904,1,437.6,320.0,1600.0,60.0
241,11.155000000000344,11.155000000000344,8.46088259712863,5.741377135856125,2.7195054612725187,8.470932781226256,5.741377135856125,2.729555645370141,1.2583383069811203,39.1587888864952,1,396.0,320.0,1600.0,60.0
