idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
42,3.194999999999954,3.194999999999954,-6.5640396252782125,-0.28084424527818586,-6.2831953800000235,-6.558723380317284,-0.28084424527818586,-6.277879135039086,-6.845833516608492,-39.63072070074492,1,143.83333333333334,320.0,1600.0,-60.0
43,3.2349999999999532,3.2349999999999532,-6.820580550989064,-1.901175179249664,-4.919405371739401,-6.824086368969085,-1.901175179249664,-4.922911189719429,-6.419704330890597,-41.17237813696297,1,182.28571428571428,320.0,1600.0,-60.0
44,3.2749999999999524,3.2749999999999524,-7.071183859696845,-3.5804666744641587,-3.4907171852326826,-7.0720984959287865,-3.5804666744641587,-3.4916318214646367,-5.978483246483609,-42.59587829096936,1,222.4,320.0,1600.0,-60.0
45,3.3149999999999515,3.3149999999999515,-7.304474978773186,-5.314247490913412,-1.9902274878597837,-7.30217929825171,-5.314247490913412,-1.987931807338299,-5.523332667645639,-43.911712936121745,1,264.4,320.0,1600.0,-60.0
46,3.3549999999999507,3.3549999999999507,-7.510203946463605,-7.098397622441988,-0.41180632402162587,-7.513794995289734,-7.098397622441988,-0.41539737284773537,-5.0554237147696,-45.12806317752734,1,308.5,320.0,1600.0,-60.0
47,3.39499999999995,3.39499999999995,-7.705791199229708,-8.929108902386254,1.223317703156539,-7.7064587703297756,-8.929108902386254,1.2226501320564864,-4.575932969506477,-46.25245158738035,1,354.1666666666667,320.0,1600.0,60.0
48,3.434999999999949,3.434999999999949,-7.88087749776227,-10.582518070988908,2.7016405732266264,-7.879730933488736,-10.582518070988908,2.7027871375001666,-4.0860397919033655,-18.64133555882781,1,395.5,320.0,1600.0,60.0
49,3.474999999999948,3.474999999999948,-8.037395789890638,-9.934624767809089,1.897228977918445,-8.033218988591035,-9.934624767809089,1.9014057792180665,-3.5869241996904866,29.772948783056922,1,373.0,320.0,1600.0,60.0
50,3.5149999999999473,3.5149999999999473,-8.162047036426486,-8.627565001330817,0.46551796490433617,-8.166577626110525,-8.627565001330817,0.46098737522029865,-3.0797652875548325,33.989747899296006,1,333.0,320.0,1600.0,60.0
51,3.5549999999999464,3.5549999999999464,-8.277802252359692,-7.221530996851137,-1.0562712555085625,-8.279508663144973,-7.221530996851137,-1.057977666293823,-2.565740153072409,36.00716346402465,1,290.5,320.0,1600.0,60.0
52,3.5949999999999456,3.5949999999999456,-8.366519998263328,-5.739917655401872,-2.626602342861446,-8.371760949855126,-5.739917655401872,-2.6318432944532617,-2.046023286033325,37.82247711933144,1,246.6,320.0,1600.0,60.0
53,3.6349999999999447,3.6349999999999447,-8.442400718228555,-4.18885860319219,-4.2535421150363675,-8.443130259892328,-4.18885860319219,-4.254271656700126,-1.5217863692382587,39.49923759942739,1,201.0,320.0,1600.0,-4.906582445229077
54,3.674999999999944,3.674999999999944,-8.496820837681327,-2.7685005946822026,-5.728320242999132,-8.493459180110392,-2.7685005946822026,-5.7249585854281975,-0.9941984314920034,16.64299698856235,1,159.5,320.0,1600.0,-4.906582445229077
55,3.714999999999943,3.714999999999943,-8.525210574826218,-2.6373962904274277,-5.887814284398786,-8.522637012361129,-2.6373962904274277,-5.885240721933712,-0.4644262874681401,0.029420938328573898,1,155.0,320.0,1600.0,-4.906582445229077
56,3.754999999999942,3.754999999999942,-8.53551885410377,-2.6578284798195955,-5.877690374284185,-8.530599697460246,-2.6578284798195955,-5.872771217640661,0.06636480564887215,-0.7387818779098577,1,155.28571428571428,320.0,1600.0,-60.0
57,3.7949999999999413,3.7949999999999413,-8.519437502155085,-2.8147536437641234,-5.7046838583909505,-8.517329768532322,-2.8147536437641234,-5.7025761247682,0.5970103483467506,-16.643944495942137,1,160.16666666666666,320.0,1600.0,-60.0
58,3.8349999999999405,3.8349999999999405,-8.47584853831438,-4.121416625788179,-4.354431912526195,-8.48285633794985,-4.121416625788179,-4.361439712161683,1.1263457316693464,-37.39700813294816,1,198.16666666666666,320.0,1600.0,-60.0
