idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
93,5.234999999999911,5.234999999999911,-1.0931657575732459,-5.60184718642246,4.508681428849201,-1.0956482127303457,-5.60184718642246,4.506198973692108,1.431870758724074,35.176798150023465,1,446.1666666666667,320.0,1600.0,60.0
94,5.27499999999991,5.27499999999991,-1.034182999765335,-4.146576016300082,3.112393016534753,-1.0383723064585588,-4.146576016300082,3.1082037098415185,1.431924078393492,37.218839495939775,1,407.0,320.0,1600.0,60.0
95,5.314999999999909,5.314999999999909,-0.9819032971285253,-2.618480338745235,1.6365770416167038,-0.9810943245808017,-2.618480338745235,1.6373860141644343,1.4319745389189178,38.94555983258549,1,365.7142857142857,320.0,1600.0,60.0
96,5.354999999999908,5.354999999999908,-0.9229665522061339,-1.0244277223716154,0.10146117016549283,-0.923814381475047,-1.0244277223716154,0.10061334089655816,1.4320221396953912,40.53748945850991,1,322.8333333333333,320.0,1600.0,60.0
97,5.394999999999907,5.394999999999907,-0.8731096208835822,0.6305592808235274,-1.5036689017071012,-0.866532591542782,0.6305592808235274,-1.4970918723662976,1.4320668801521783,42.00894987154179,1,278.0,320.0,1600.0,60.0
98,5.434999999999906,5.434999999999906,-0.8062233014350113,2.3418727981277554,-3.148096099562764,-0.8092490692076375,2.3418727981277554,-3.151121867335405,1.432108759752788,43.36915800447941,1,232.0,320.0,1600.0,39.38209624707297
99,5.4749999999999055,5.4749999999999055,-0.7452835675699134,4.0420659027127535,-4.787349470282663,-0.75196392891402,4.0420659027127535,-4.794029831626773,1.4321477779949894,36.77515653940486,1,186.0,320.0,1600.0,0.0
100,5.514999999999905,5.514999999999905,-0.6914815663211868,5.241885739166706,-5.933367305487906,-0.6946772851257389,5.241885739166706,-5.93656302429244,1.4321839344108254,17.307988004573684,1,153.71428571428572,320.0,1600.0,-44.40200230390045
101,5.554999999999904,5.554999999999904,-0.6300785116839336,5.476152563046098,-6.106231074730033,-0.6373892523246366,5.476152563046098,-6.1135418153707235,1.4322172285666286,-9.338620407547788,1,148.83333333333334,320.0,1600.0,-60.0
102,5.594999999999903,5.594999999999903,-0.5858489921297689,4.633870837233358,-5.219719829363129,-0.5800999450092162,4.633870837233358,-5.213970782242569,1.4322476600630318,-28.789627389058232,1,173.83333333333334,320.0,1600.0,-60.0
103,5.634999999999902,5.634999999999902,-0.5181817454585484,3.30183494964317,-3.820016695101714,-0.5228094776932691,3.30183494964317,-3.8246444273364375,1.432275228534982,-34.96660817583808,1,213.16666666666666,320.0,1600.0,-60.0
104,5.674999999999901,5.674999999999901,-0.4636466904942438,1.8567566113767136,-2.320403301870954,-0.4655179649045024,1.8567566113767136,-2.3222745762812167,1.4322999336517506,-36.95988308225118,1,255.16666666666666,320.0,1600.0,-60.0
105,5.7149999999999,5.7149999999999,-0.4133337042911762,0.33863022462265546,-0.751963928913824,-0.4082255211831658,0.33863022462265546,-0.7468557458058172,1.432321775116943,-38.704477229742416,1,299.0,320.0,1600.0,-60.0
106,5.7549999999998995,5.7549999999998995,-0.35101869374943817,-1.2461924039605243,0.8951737102110826,-0.3509322610806777,-1.2461924039605243,0.8952601428798346,1.4323407526685086,-40.3145889004764,1,345.0,320.0,1600.0,-60.0
107,5.794999999999899,5.794999999999899,-0.29054877159936154,-2.8926468696759837,2.602098098076624,-0.2936382991582518,-2.8926468696759837,2.599008570517725,1.4323568660787473,-41.80290046006969,1,392.7142857142857,320.0,1600.0,-51.788854627963474
108,5.834999999999898,5.834999999999898,-0.22834406174720812,-4.570907978312693,4.342563916565496,-0.2363437499855223,-4.570907978312693,4.334564228327167,1.4323701151543173,-40.05185338373637,1,441.5,320.0,1600.0,-12.668819897615698
109,5.874999999999897,5.874999999999897,-0.17690496510186904,-6.011564619674493,5.834659654572619,-0.17904872813917022,-6.011564619674493,5.832515891535309,1.4323804997362404,-24.183361183788413,1,483.5,320.0,1600.0,31.215668896182454
110,5.914999999999896,5.914999999999896,-0.12781151007300195,-6.528916473024937,6.401104962951933,-0.12175334820154832,-6.528916473024937,6.4071631248233984,1.4323880196999066,2.3034470520283468,1,499.5,320.0,1600.0,60.0
111,5.954999999999895,5.954999999999895,-0.05992035247430749,-5.965450591451264,5.905530238976951,-0.06445772475930615,-5.965450591451264,5.900992866691951,1.4323926749550788,25.28962387325597,1,485.5,320.0,1600.0,60.0
112,5.994999999999894,5.994999999999894,-0.007601902327252219,-4.658609446934396,4.651007544607154,-0.007161972402015352,-4.658609446934396,4.651447474532375,1.4323944654458947,35.007446605974515,1,450.1666666666667,320.0,1600.0,60.0
113,6.034999999999894,6.034999999999894,0.05203950042587735,-3.209100087144317,3.2611395875701987,0.050133794279205564,-3.209100087144317,3.259233881423512,1.432393391150868,37.0840019847533,1,411.1666666666667,320.0,1600.0,60.0
114,6.074999999999893,6.074999999999893,0.1097261721969005,-1.6861469042616428,1.7958730764585482,0.10742946069306615,-1.6861469042616428,1.7935763649547027,1.4323894520828906,38.82148899895531,1,370.1666666666667,320.0,1600.0,60.0
115,6.114999999999892,6.114999999999892,0.16814794765087981,-0.09684314316620679,0.26499109081709094,0.16472491224947916,-0.09684314316620679,0.26156805541569383,1.4323826482892308,40.42281405148669,1,327.4,320.0,1600.0,60.0
116,6.154999999999891,6.154999999999891,0.22306026707866522,1.5537541682180769,-1.330693901139398,0.2220200343609356,1.5537541682180769,-1.3317341338571396,1.4323729798515326,41.90294486267967,1,282.8333333333333,320.0,1600.0,60.0
117,6.19499999999989,6.19499999999989,0.27359652659177414,3.2610098784350328,-2.9874133518432586,0.2793147124438797,3.2610098784350328,-2.981695165991141,1.4323604468858127,43.271167483617525,1,236.5,320.0,1600.0,43.57039546832972
